Type,Strategy,Price,Tick Time,Signal Time,Confirm Time,Result,Digit,Desc,RSI,ADX,BBW,Intensity,Epsilon,Accel,SLow,SHigh,Trend,Dir,Streak,Mean,Std,Conf RSI,Conf ADX,Conf BBW,Conf Int,Conf Eps,Conf Accel,Conf SLow,Conf SHigh
TICK,unleashed,7895.80,1775161924,,,-,,,71.42857142858999,23.555270534142007,1.0150958616155323,0.9195685393899607,0,0.04,0.000918133688772333,0.0010951095230265363,7895.588749152242,1,6,0.0010066216058994347,0.00008848791712710161,,,,,,,,
TICK,unleashed,7895.70,1775161925,,,-,,,71.42857142854359,24.933975700066664,1.00862062889527,1.0868949139456643,-2,-0.04,0.0009190017185987367,0.0010966869853075727,7895.620535108745,-1,1,0.0010078443519531547,0.00008884263335441794,,,,,,,,
TICK,unleashed,7895.60,1775161926,,,-,,,71.42857142858999,26.21420192557476,0.9160095542882125,0.9128028546164851,0,-0.04,0.000917807569074656,0.0010963402193994768,7895.614667934818,-1,2,0.0010070738942370664,0.00008926632516241041,,,,,,,,
TICK,unleashed,7895.70,1775161927,,,-,,,71.42857142857143,27.402983420686763,0.9256653544015223,1.1132015630622174,2,0,0.000917890604125469,0.0010976482147957269,7895.63904852487,1,1,0.001007769409460598,0.00008987880533512893,,,,,,,,
BUY,unleashed,7895.70,1775161927,1775161927324,,LOSS,7,DASHBOARD-CONFLUENCE,71.42857142857143,27.402983420686763,0.9256653544015223,1.1132015630622174,2,0,0.000917890604125469,0.0010976482147957269,7895.63904852487,1,1,0.001007769409460598,0.00008987880533512893,,,,,,,,
TICK,unleashed,7895.80,1775161928,,,-,,,71.42857142858999,28.506851951864853,0.9185585191522344,0.8980004424325543,0,0,0.0009175157103416809,0.00109765543540754,7895.685034660622,1,2,0.0010075855728746105,0.00009006986253292954,,,,,,,,
TICK,unleashed,7895.70,1775161929,,,-,,,64.28571428570501,28.51146456754665,0.7064293419579987,1.113884999827661,-2,-0.04,0.0009175033988660905,0.0010977680672814025,7895.689310471873,-1,1,0.0010076357330737465,0.00009013233420765597,,,,,,,,
TICK,unleashed,7895.60,1775161930,,,-,,,57.142857142884985,27.495339547419746,0.4848134025559305,0.9380171356545248,0,-0.04,0.0009185440571425603,0.0010977738578302092,7895.663793194195,-1,2,0.0010081589574863848,0.00008961490034382452,,,,,,,,
TICK,unleashed,7895.50,1775161931,,,-,,,57.142857142847866,26.55179488586803,0.4177945010698857,1.0268189154928784,0,0,0.0009183528624283581,0.00109632261757674,7895.616995138711,-1,3,0.0010073377400025491,0.00008898487757419101,,,,,,,,
TICK,unleashed,7895.60,1775161932,,,-,,,64.2857142857282,26.69605443483863,0.4279785189391348,0.9312530114652396,2,0.04,0.0009184159251733812,0.0010963296921254694,7895.612139384793,1,1,0.0010073728086494253,0.00008895688347604413,,,,,,,,
TICK,unleashed,7895.50,1775161933,,,-,,,57.142857142847866,25.80960156704271,0.5088353605706242,0.9356090026557555,-2,-0.04,0.0009171138154218739,0.0010949069702217533,7895.580099560566,-1,1,0.0010060103928218136,0.00008889657739993964,,,,,,,,
TICK,unleashed,7895.60,1775161934,,,-,,,57.142857142875705,24.986466761236187,0.48371090210969947,1.0863666843419617,2,0,0.0009183567776491342,0.0010965825375523666,7895.585785400404,1,1,0.0010074696576007503,0.00008911287995161617,,,,,,,,
TICK,unleashed,7895.50,1775161935,,,-,,,50,23.201719135433603,0.4529562683336937,1.0339434630193778,-2,0,0.0009182610852710264,0.0010963026555225563,7895.561275286003,-1,1,0.0010072818703967914,0.00008902078512576495,,,,,,,,
TICK,unleashed,7895.60,1775161936,,,-,,,50,21.544453482902632,0.40631640898763716,0.9295606478513702,2,0.04,0.0009193920684809083,0.0010962460134110153,7895.572339490002,1,1,0.0010078190409459618,0.00008842697246505345,,,,,,,,
TICK,unleashed,7895.50,1775161937,,,-,,,42.85714285716142,21.025972111672242,0.44366229934633816,1.0477736242115008,-2,0,0.0009194627639727283,0.0010943325295864699,7895.551671064288,-1,1,0.0010068976467795991,0.00008743488280687084,,,,,,,,
TICK,unleashed,7895.60,1775161938,,,-,,,42.85714285716142,20.544525124101167,0.389897692778205,0.9212890582807121,2,0,0.0009190562230151835,0.0010942805393956412,7895.565479331634,1,1,0.0010066683812054123,0.00008761215819022892,,,,,,,,
TICK,unleashed,7895.70,1775161939,,,-,,,50,19.077059043808227,0.2898315757573354,1.1326975958287016,0,0.04,0.0009189426867042675,0.0010954599623755374,7895.603913808311,1,2,0.0010072013245399024,0.00008825863783563488,,,,,,,,
TICK,unleashed,7895.80,1775161940,,,-,,,57.14285714283858,18.734820132513146,0.4416138041608706,0.9210112836283223,0,0,0.000918750414366952,0.001095443384329786,7895.659938434507,1,3,0.001007096899348369,0.00008834648498141707,,,,,,,,
TICK,unleashed,7895.90,1775161941,,,-,,,57.14285714283858,18.41702685773915,0.6704011371735727,1.0236630017613964,0,0.04,0.0009186471742263108,0.001095222772794495,7895.728527453219,1,4,0.0010069349735104028,0.00008828779928409208,,,,,,,,
TICK,unleashed,7895.80,1775161942,,,-,,,50,17.10152493932921,0.6956857880669323,0.9512574608377851,-2,-0.04,0.0009192523007039126,0.0010953075137562112,7895.748948180871,-1,1,0.001007279907230062,0.00008802760652614932,,,,,,,,
TICK,unleashed,7895.70,1775161943,,,-,,,50,15.879987443662838,0.6414821468716055,1.0969864163469638,0,0,0.0009192472198541098,0.001095530204045428,7895.7349629863365,-1,2,0.001007388711949769,0.00008814149209565914,,,,,,,,
TICK,unleashed,7895.80,1775161944,,,-,,,57.14285714283858,15.766110789521004,0.6076810399448902,0.9032442954509774,2,0,0.0009189745951039279,0.0010955339702597294,7895.753544990241,1,1,0.0010072542826818286,0.00008827968757790084,,,,,,,,
TICK,unleashed,7895.70,1775161945,,,-,,,57.14285714283858,15.660368182103586,0.5546561774252695,1.0663780482609615,-2,-0.04,0.00091947993523943,0.0010965308872655825,7895.738246421601,-1,1,0.0010080054112525062,0.0000885254760130762,,,,,,,,
TICK,unleashed,7895.60,1775161946,,,-,,,50,14.541770454810473,0.4565368772225983,0.9539020830688729,0,-0.04,0.0009186050003796853,0.0010957379497677994,7895.698747444,-1,2,0.0010071714750737423,0.00008856647469405703,,,,,,,,
TICK,unleashed,7895.50,1775161947,,,-,,,50,13.503072565181155,0.5295901335817907,1.0596367009368752,0,-0.04,0.0009186642031991586,0.0010959708325518761,7895.64196246,-1,3,0.0010073175178755174,0.0000886533146763588,,,,,,,,
TICK,unleashed,7895.40,1775161948,,,-,,,42.857142857124295,13.558975545221886,0.7123540553384546,0.9472668313114365,0,0,0.0009192957552034834,0.001096040897072024,7895.572830328571,-1,4,0.0010076683261377537,0.00008837257093427032,,,,,,,,
TICK,unleashed,7895.50,1775161949,,,-,,,50,12.59047729199175,0.7993799738115644,0.9943787871715366,2,0.04,0.0009188348256619336,0.0010951286305426308,7895.552021663265,1,1,0.0010069817281022821,0.0000881469024403486,,,,,,,,
TICK,unleashed,7895.60,1775161950,,,-,,,50,11.691157485420911,0.7480351121073086,0.9735947828073835,0,0,0.0009190866331790593,0.0010952353880106906,7895.565729759475,1,2,0.001007161010594875,0.00008807437741581569,,,,,,,,
TICK,unleashed,7895.70,1775161951,,,-,,,57.142857142847866,11.876482971154827,0.627470879506255,1.045147268285968,0,0.04,0.0009252799634588516,0.0010947924704881166,7895.60409268534,1,3,0.001010036216973484,0.00008475625351463242,,,,,,,,
TICK,unleashed,7895.80,1775161952,,,-,,,57.142857142847866,12.048570922193463,0.5215971872904337,0.9278945715257824,0,0.04,0.0009311293110945419,0.001079156594837153,7895.6600662038145,1,4,0.0010051429529658474,0.00007401364187130553,,,,,,,,
TICK,unleashed,7895.70,1775161953,,,-,,,50,11.187958713465358,0.533969990944422,1.0837509386323045,-2,0,0.0009312037089187764,0.00107997004779935,7895.671475859868,-1,1,0.0010055868783590632,0.00007438316944028679,,,,,,,,
TICK,unleashed,7895.80,1775161954,,,-,,,50,10.388818805360689,0.5961849041626525,0.9207816309585011,2,0.04,0.0009305382664153265,0.0010799047306692489,7895.7081970427635,1,1,0.0010052214985422877,0.00007468323212696122,,,,,,,,
TICK,unleashed,7895.90,1775161955,,,-,,,50,9.646760319263496,0.7352652651075781,1.096808846620755,0,0,0.0009316722418512252,0.0010818461398133304,7895.7629978876885,1,2,0.0010067591908322778,0.00007508694898105268,,,,,,,,
TICK,unleashed,7896.00,1775161956,,,-,,,57.14285714283858,9.97811417400733,0.9394220158566368,0.9214157598300822,0,0,0.0009303640443585941,0.0010813406142236902,7895.83071277692,1,3,0.001005852329291142,0.00007548828493254803,,,,,,,,
TICK,unleashed,7896.10,1775161957,,,-,,,64.28571428570964,11.306208059536756,1.1332952725764769,1.047609822120493,0,0,0.0009303148666510835,0.0010807961351538662,7895.907651983514,1,4,0.0010055555009024749,0.00007524063425139136,,,,,,,,
TICK,unleashed,7896.20,1775161958,,,-,,,64.28571428568644,12.53943809609648,1.269127490649419,0.9692740664448317,0,0,0.0009313249689343622,0.0010809137373475742,7895.991179988225,1,5,0.0010061193531409683,0.00007479438420660608,,,,,,,,
TICK,unleashed,7896.30,1775161959,,,-,,,71.42857142856215,14.704988436169897,1.3041931251008847,1.0517649371294748,0,0.04,0.0009312912754714723,0.0010804664303294639,7896.079414277303,1,6,0.0010058788529004681,0.00007458757742899571,,,,,,,,
TICK,unleashed,7896.40,1775161960,,,-,,,78.57142857137289,17.736264772353888,1.3683644163646398,0.9171176254796295,0,0,0.0009308951072838249,0.001080462641642896,7896.171010198073,1,7,0.0010056788744633605,0.0000747837671795356,,,,,,,,
TICK,unleashed,7896.30,1775161961,,,-,,,78.57142857142394,20.551021370246314,1.2922223253731935,1.086724801141485,-2,-0.04,0.000931358205429137,0.0010819172875332368,7896.207864427195,-1,1,0.0010066377464811869,0.00007527954105204986,,,,,,,,
TICK,unleashed,7896.20,1775161962,,,-,,,78.57142857142394,23.164723925432135,1.122260505380118,0.9354105674845964,0,-0.04,0.0009303503305584294,0.0010814529855897733,7896.205617447997,-1,2,0.0010059016580741013,0.00007555132751567194,,,,,,,,
TICK,unleashed,7896.30,1775161963,,,-,,,78.57142857142394,25.59173344096183,1.0524650386145669,1.0655230087328,2,0,0.0009303576024986205,0.0010809761358352551,7896.232583891426,1,1,0.0010056668691669378,0.00007530926666831732,,,,,,,,
TICK,unleashed,7896.20,1775161964,,,-,,,71.42857142854359,26.824976970685068,0.7986900232924886,0.9072673935056623,-2,-0.04,0.0009302651954475547,0.0010809849123859425,7896.2232742081615,-1,1,0.0010056250539167487,0.00007535985846919393,,,,,,,,
TICK,unleashed,7896.10,1775161965,,,-,,,64.2857142857282,26.94972351359731,0.5783257322486581,1.0797029428086335,0,-0.04,0.0009303225739970581,0.0010816125662213454,7896.18805300583,-1,2,0.0010059675701092018,0.00007564499611214368,,,,,,,,
TICK,unleashed,7896.20,1775161966,,,-,,,64.28571428570501,27.06555958915536,0.46032150704502056,0.9351531801768785,2,0,0.0009297281984251311,0.0010814712751091335,7896.191466432736,1,1,0.0010055997367671324,0.00007587153834200122,,,,,,,,
TICK,unleashed,7896.30,1775161967,,,-,,,71.42857142858999,28.193529822585692,0.3612558146045565,1.0856238489861156,0,0.04,0.0009297313536400104,0.001081911806698075,7896.222476023384,1,2,0.0010058215801690426,0.00007609022652903221,,,,,,,,
TICK,unleashed,7896.20,1775161968,,,-,,,64.28571428570501,28.220522590358858,0.3499099400570738,0.9054755140897779,-2,0,0.000929301364763803,0.001081934757892769,7896.2160543024165,-1,1,0.001005618061328286,0.00007631669656448298,,,,,,,,
TICK,unleashed,7896.10,1775161969,,,-,,,57.142857142884985,27.22517914003108,0.4195799074409521,1.0199111025176815,0,-0.04,0.0009290966065198389,0.0010810307150279318,7896.182895930298,-1,2,0.0010050636607738853,0.00007596705425404642,,,,,,,,
TICK,unleashed,7896.20,1775161970,,,-,,,57.14285714285714,26.300931650437025,0.39763885835766444,0.9783302366814872,2,0.04,0.0009298478540142713,0.0010812185591556975,7896.187782807356,1,1,0.0010055332065849844,0.00007568535257071307,,,,,,,,
TICK,unleashed,7896.10,1775161971,,,-,,,50,24.422293675405808,0.33792544282848547,1.050155481853858,-2,0,0.0009298064354291781,0.0010807576803007956,7896.162702005255,-1,1,0.0010052820578649868,0.00007547562243580872,,,,,,,,
TICK,unleashed,7896.00,1775161972,,,-,,,42.857142857142854,23.69825229042784,0.40682419327319536,0.9375548498345907,0,-0.04,0.0009300761421807089,0.0010807680127897634,7896.116215718039,-1,2,0.001005422077485236,0.00007534593530452719,,,,,,,,
TICK,unleashed,7896.10,1775161973,,,-,,,42.857142857142854,23.025928147234016,0.4291868797659946,1.0480581273924239,2,0,0.0009300761421807089,0.0010807680127897634,7896.111582655742,1,1,0.001005422077485236,0.00007534593530452719,,,,,,,,
TICK,unleashed,7896.00,1775161974,,,-,,,35.71428571429499,23.422035320389448,0.42786583488169766,0.936541584647279,-2,0,0.0009302095074605042,0.001080775450438669,7896.079701896959,-1,1,0.0010054924789495866,0.0000752829714890824,,,,,,,,
TICK,unleashed,7895.90,1775161975,,,-,,,35.714285714271796,23.789849124037087,0.5430432021682217,1.1038152315062417,0,0,0.0009301640928109905,0.001081628049025222,7896.028358497828,-1,2,0.0010058960709181063,0.00007573197810711585,,,,,,,,
TICK,unleashed,7896.00,1775161976,,,-,,,42.85714285715214,23.11098234986985,0.5790194883615817,0.9325877007191685,2,0,0.0009304399752395128,0.0010816296043206011,7896.020256069877,1,1,0.001006034789780057,0.00007559481454054415,,,,,,,,
TICK,unleashed,7895.90,1775161977,,,-,,,35.714285714271796,23.50101422284032,0.6162777876672997,1.0289869673363075,-2,0,0.000930439258098118,0.0010798117326868855,7895.98589719277,-1,1,0.0010051254953925017,0.00007468623729438372,,,,,,,,
TICK,unleashed,7896.00,1775161978,,,-,,,42.85714285715214,22.842778513044276,0.4751221727651235,0.9538836446277853,2,0.04,0.0009313372608000329,0.0010798410102195546,7895.989926566264,1,1,0.0010055891355097938,0.0000742518747097609,,,,,,,,
TICK,unleashed,7895.90,1775161979,,,-,,,42.857142857124295,22.231559639666212,0.4458746707782462,1.056792698512772,-2,-0.04,0.0009313523847390702,0.0010799382223541025,7895.964233261617,-1,1,0.0010056453035465864,0.00007429291880751615,,,,,,,,
TICK,unleashed,7896.00,1775161980,,,-,,,42.85714285716142,21.663999257238423,0.4032594571613736,0.9156412403340479,2,0.04,0.0009308873578466028,0.0010799337142427352,7895.974452329727,1,1,0.001005410536044669,0.0000745231781980662,,,,,,,,
TICK,unleashed,7896.10,1775161981,,,-,,,42.85714285716142,21.136978902126906,0.2915620851995045,1.070633563315908,0,0.04,0.0009308912402286125,0.001079695571520181,7896.010323092662,1,2,0.0010052934058743968,0.00007440216564578425,,,,,,,,
TICK,unleashed,7896.20,1775161982,,,-,,,50,19.627194694832127,0.4089539434428526,0.9201983966053142,0,0,0.0009308206473192067,0.001079697449898096,7896.064516494758,1,3,0.0010052590486086513,0.0000744384012894446,,,,,,,,
TICK,unleashed,7896.10,1775161983,,,-,,,50,18.225252216629833,0.45747519904537215,1.0616525766189278,-2,0,0.0009308303489201526,0.0010791026409182438,7896.074654639113,-1,1,0.0010049664949191982,0.00007413614599904561,,,,,,,,
TICK,unleashed,7896.20,1775161984,,,-,,,50,16.92344848687056,0.5512710915332261,0.9871607631488812,2,0,0.0009324506239132957,0.0010792893706626733,7896.1104675993665,1,1,0.0010058699972879846,0.0000734193733746888,,,,,,,,
TICK,unleashed,7896.30,1775161985,,,-,,,57.14285714283858,16.73503890107103,0.6953844099820683,1.0598766082076767,0,0.04,0.0009324759281412745,0.0010794667038735374,7896.164619713834,1,2,0.001005971316007406,0.00007349538786613148,,,,,,,,
TICK,unleashed,7896.40,1775161986,,,-,,,64.28571428568644,17.58049530609259,0.822700851714906,0.9195782876543817,0,0,0.0009316587182634238,0.0010793678256273034,7896.231871224167,1,3,0.0010055132719453636,0.00007385455368193979,,,,,,,,
TICK,unleashed,7896.50,1775161987,,,-,,,64.28571428568644,18.365561967898326,1.014251175348313,1.0705241739060314,0,0,0.0009316581688407245,0.0010792986282077911,7896.308479445834,1,4,0.0010054783985242578,0.00007382022968353332,,,,,,,,
TICK,unleashed,7896.60,1775161988,,,-,,,71.42857142856215,20.11496060284304,1.1404026724766145,0.9444933056026978,0,0,0.0009323706728687237,0.0010792979408574827,7896.391771032739,1,5,0.0010058343068631032,0.00007346363399437956,,,,,,,,
TICK,unleashed,7896.50,1775161989,,,-,,,71.42857142856215,21.73940219243456,1.1400408517747675,0.8155861647503229,-2,0,0.0009278896182210652,0.0010788866318732252,7896.422693594814,-1,1,0.0010033881250471452,0.00007549850682607998,,,,,,,,
TICK,unleashed,7896.60,1775161990,,,-,,,71.42857142856215,23.2478122399124,1.0622102548245553,1.2876270227156434,2,0,0.0009261301077718325,0.0010873654767130985,7896.473352567724,1,1,0.0010067477922424655,0.00008061768447063297,,,,,,,,
TICK,unleashed,7896.50,1775161991,,,-,,,71.42857142856215,24.64847871257039,0.9090841504377281,1.0303915303649502,-2,-0.04,0.0009260007877868229,0.0010868969674824153,7896.480966119802,-1,1,0.0010064488776346191,0.00008044808984779617,,,,,,,,
TICK,unleashed,7896.60,1775161992,,,-,,,71.42857142856215,25.94909758003853,0.8439805737134305,0.9562968661314137,2,0,0.0009262712355658056,0.0010869543219803838,7896.514975799859,1,1,0.0010066127787730947,0.00008034154320728905,,,,,,,,
TICK,unleashed,7896.50,1775161993,,,-,,,71.42857142856215,27.15681509983037,0.7441720853959627,1.052362990254758,-2,-0.04,0.000926240355214662,0.00108675836677823,7896.510696999899,-1,1,0.001006499360996446,0.00008025900578178395,,,,,,,,
TICK,unleashed,7896.40,1775161994,,,-,,,64.28571428568644,27.257858919226265,0.5088379222046499,0.9242256817913863,0,-0.04,0.0009265004348141395,0.0010867543144883322,7896.479069285642,-1,2,0.0010066273746512358,0.0000801269398370963,,,,,,,,
TICK,unleashed,7896.30,1775161995,,,-,,,57.142857142847866,26.33127715968837,0.4517625265539757,1.055702718673543,0,0,0.0009265316032483779,0.0010856057665230606,7896.427906632602,-1,3,0.0010060686848857193,0.00007953708163734137,,,,,,,,
TICK,unleashed,7896.20,1775161996,,,-,,,50,24.450471648282058,0.633495308756506,0.951165475498089,0,-0.04,0.0009297012201945978,0.0010850186141669732,7896.362790451858,-1,4,0.0010073599171807855,0.00007765869698618777,,,,,,,,
TICK,unleashed,7896.30,1775161997,,,-,,,57.14285714283858,23.724417550953138,0.7128808227405533,1.0837269164171406,2,0.04,0.0009302372204368965,0.0010828149124278482,7896.3448503227555,1,1,0.0010065260664323724,0.00007628884599547587,,,,,,,,
TICK,unleashed,7896.40,1775161998,,,-,,,57.14285714283858,23.050224460576285,0.6510427536313813,0.9048417549823573,0,0,0.0009292347789276714,0.0010827644674487656,7896.360607373397,1,2,0.0010059996231882185,0.00007676484426054708,,,,,,,,
TICK,unleashed,7896.30,1775161999,,,-,,,50,21.403779856249407,0.6147318631899206,1.0665624008785648,-2,0,0.000929239960551456,0.0010828281389612417,7896.343290980998,-1,1,0.0010060340497563488,0.00007679408920489287,,,,,,,,
TICK,unleashed,7896.20,1775162000,,,-,,,42.85714285716142,20.895346601208534,0.6751399456355336,0.9110927054258023,0,0,0.0009294436033902581,0.001082807481478621,7896.302350700713,-1,2,0.0010061255424344395,0.00007668193904418141,,,,,,,,
TICK,unleashed,7896.30,1775162001,,,-,,,42.85714285716142,20.423230007242008,0.57644079260691,1.0721809615865887,2,0.04,0.0009296355639672676,0.0010814632212056221,7896.3016790719375,1,1,0.0010055493925864448,0.00007591382861917725,,,,,,,,
TICK,unleashed,7896.40,1775162002,,,-,,,42.857142857124295,19.984836027135536,0.4884132991083769,0.9065462472352114,0,0.04,0.0009290895856381105,0.001081479014021158,7896.329770765669,1,2,0.0010052842998296342,0.00007619471419152368,,,,,,,,
TICK,unleashed,7896.30,1775162003,,,-,,,42.85714285715214,19.57775590274698,0.36169165097651795,1.101598535119418,-2,-0.04,0.0009290480689530701,0.001081929794512833,7896.321264832621,-1,1,0.0010054889317329516,0.00007644086277988147,,,,,,,,
TICK,unleashed,7896.20,1775162004,,,-,,,35.714285714271796,20.220161093369082,0.2952078642748963,0.9646372765943805,0,-0.04,0.0009294835692259072,0.001082025011806747,7896.286617737585,-1,2,0.0010057542905163271,0.00007627072129041986,,,,,,,,
TICK,unleashed,7896.30,1775162005,,,-,,,42.85714285715214,19.79627203567813,0.2800055626228473,1.036786894575478,2,0.04,0.0009296576159005173,0.0010823601425242362,7896.2904412411335,1,1,0.0010060088792123768,0.00007635126331185949,,,,,,,,
TICK,unleashed,7896.20,1775162006,,,-,,,35.714285714271796,20.423068931090864,0.29786211482242847,0.9439952628229242,-2,0,0.0009297692247839237,0.0010823739614392136,7896.264600886523,-1,1,0.0010060715931115686,0.000076302368327645,,,,,,,,
TICK,unleashed,7896.10,1775162007,,,-,,,35.71428571429499,21.00509461968509,0.4029055716997562,1.0019808958240237,0,-0.04,0.0009294274943025992,0.0010809471576817156,7896.217572061802,-1,2,0.0010051873259921574,0.0000757598316895582,,,,,,,,
TICK,unleashed,7896.00,1775162008,,,-,,,35.71428571429499,21.5455470448083,0.5828369979318818,0.9501809393473983,0,-0.04,0.0009297296881977901,0.0010809854344603512,7896.155408615573,-1,3,0.0010053575613290706,0.00007562787313128049,,,,,,,,
TICK,unleashed,7895.90,1775162009,,,-,,,35.714285714271796,22.047395725283163,0.7362120375548156,1.1051899879702856,0,0,0.000929698064703112,0.0010820078576719435,7896.082434725409,-1,4,0.0010058529611875278,0.00007615489648441581,,,,,,,,
TICK,unleashed,7895.80,1775162010,,,-,,,35.71428571429499,22.513398071435084,0.9494602289118416,0.9317536050872185,0,0,0.0009291889566516984,0.001081918748410948,7896.001739089578,-1,5,0.0010055538525313233,0.00007636489587962488,,,,,,,,
TICK,unleashed,7895.90,1775162011,,,-,,,35.714285714253236,22.946114535724973,1.027195427398687,1.0774396775543529,2,0,0.000929991319115047,0.0010833485123533386,7895.97267077827,1,1,0.0010066699157341929,0.00007667859661914585,,,,,,,,
TICK,unleashed,7896.00,1775162012,,,-,,,35.71428571429499,23.34792268113105,0.9267202939876935,0.8925195662875479,0,0.04,0.0009282922951529614,0.0010831362725413755,7895.980479127336,1,2,0.0010057142838471684,0.00007742198869420703,,,,,,,,
TICK,unleashed,7896.10,1775162013,,,-,,,42.85714285715214,22.7006220814571,0.7061565167228672,1.0208605581767374,0,0.04,0.0009280926070453694,0.001082364465208372,7896.014627948098,1,3,0.0010052285361268707,0.00007713592908150127,,,,,,,,
TICK,unleashed,7896.20,1775162014,,,-,,,50,21.079149075638735,0.6041120035869713,0.6942070197285686,0,0.04,0.0009200046702335836,0.001085541211616071,7896.067591391498,1,4,0.0010027729409248273,0.00008276827069124376,,,,,,,,
TICK,unleashed,7896.10,1775162015,,,-,,,42.857142857142854,20.59390373350127,0.6095372129731306,1.9984663868012111,-2,0,0.0008827751432640021,0.0011416419911650423,7896.076850993928,-1,1,0.0010122085672145222,0.00012943342395052004,,,,,,,,
TICK,unleashed,7896.20,1775162016,,,-,,,42.857142857142854,20.143318772945058,0.6043836516803136,0.9364347717255717,2,0.04,0.0008828565152229888,0.001141667823801559,7896.112036424234,1,1,0.001012262169512274,0.00012940565428928502,,,,,,,,
TICK,unleashed,7896.10,1775162017,,,-,,,42.857142857142854,19.72491845242857,0.5970267464585441,1.0311966282606921,-2,-0.04,0.0008826818558518973,0.0011413060336637258,7896.108597445882,-1,1,0.0010119939447578116,0.00012931208890591423,,,,,,,,
TICK,unleashed,7896.00,1775162018,,,-,,,42.857142857142854,19.336403869091836,0.5420386295302525,0.9295843885385714,0,-0.04,0.0008825197721359583,0.00114125329710815,7896.077569604202,-1,2,0.0010118865346220541,0.00012936676248609584,,,,,,,,
TICK,unleashed,7896.10,1775162019,,,-,,,42.857142857142854,18.97564032742201,0.5515600515297981,1.0580868258742753,2,0,0.0008825389364870636,0.0011413026918058104,7896.083978288716,1,1,0.001011920814146437,0.00012938187765937348,,,,,,,,
TICK,unleashed,7896.20,1775162020,,,-,,,50,17.620237446891867,0.5514501753702274,0.9511257147282919,0,0,0.0008832408023259473,0.0011415014802657849,7896.117127349082,1,2,0.001012371141295866,0.00012913033896991876,,,,,,,,
TICK,unleashed,7896.10,1775162021,,,-,,,50,16.361649057828163,0.3876976716191668,0.9887688024371073,-2,0,0.000882814253463081,0.0011409836885616692,7896.112233820773,-1,1,0.0010118989710123751,0.00012908471754929406,,,,,,,,
TICK,unleashed,7896.20,1775162022,,,-,,,57.14285714286642,16.213368002678497,0.30055492962507524,0.9765226774581174,2,0,0.0008831185351579299,0.0011411558496307978,7896.137309871981,1,1,0.0010121371923943639,0.00012901865723643398,,,,,,,,
TICK,unleashed,7896.10,1775162023,,,-,,,57.14285714290355,16.075678451473397,0.2564752810748404,1.0499557412731217,-2,0,0.0008831991131471675,0.0011413208534024261,7896.126649908558,-1,1,0.0010122599832747968,0.0001290608701276293,,,,,,,,
TICK,unleashed,7896.20,1775162024,,,-,,,64.28571428574213,16.968232031474173,0.26563159991230595,0.948069581065348,2,0.04,0.0008837190610330657,0.0011414762449634603,7896.147607077541,1,1,0.001012597652998263,0.00012887859196519726,,,,,,,,
TICK,unleashed,7896.30,1775162025,,,-,,,64.28571428576532,17.79703178433535,0.3541540276604935,1.026568683448077,0,0,0.00088340409282783,0.0011406993958843182,7896.19114791253,1,2,0.001012051744356074,0.00012864765152824413,,,,,,,,
TICK,unleashed,7896.40,1775162026,,,-,,,64.28571428574213,18.566631554845987,0.5163666883389321,0.9321620477175677,0,0,0.000883785116876783,0.0011407870323342283,7896.250819937521,1,3,0.0010122860746055056,0.00012850095772872261,,,,,,,,
TICK,unleashed,7896.30,1775162027,,,-,,,57.142857142875705,18.26085174991066,0.5810415405662928,1.0311722765955285,-2,0,0.0008834375608986843,0.0011395898903709884,7896.264871383944,-1,1,0.0010115137256348364,0.00012807616473615207,,,,,,,,
TICK,unleashed,7896.40,1775162028,,,-,,,57.142857142875705,17.976913359613572,0.642216294138973,0.9827210052581374,2,0,0.000884763149918253,0.001140045469545873,7896.30347955996,1,1,0.001012404309732063,0.00012764115981381,,,,,,,,
TICK,unleashed,7896.30,1775162029,,,-,,,57.142857142875705,17.713256282909132,0.5269403489442736,0.9967181351565393,-2,0,0.0008841094961181754,0.0011384340689450066,7896.302485399972,-1,1,0.001011271782531591,0.00012716228641341558,,,,,,,,
TICK,unleashed,7896.40,1775162030,,,-,,,57.142857142875705,17.46843185454072,0.5208545976474306,0.981979994436647,2,0,0.0008847478867896343,0.0011387530597788144,7896.330346714265,1,1,0.0010117504732842244,0.00012700258649459,,,,,,,,
TICK,unleashed,7896.50,1775162031,,,-,,,64.28571428574213,18.261503048608116,0.6189228387973635,1.01269057044127,0,0,0.0008846570187015813,0.0011386317973981438,7896.378819081618,1,2,0.0010116444080498625,0.00012698738934828122,,,,,,,,
TICK,unleashed,7896.40,1775162032,,,-,,,64.28571428574213,18.997926300242124,0.5441416372586628,0.9212391644652804,-2,-0.04,0.0008845589160281051,0.0011386075029769772,7896.384870772585,-1,1,0.0010115832095025411,0.0001270242934744361,,,,,,,,
TICK,unleashed,7896.50,1775162033,,,-,,,64.28571428574213,19.681747891045138,0.5628877928971993,1.0618146347021244,2,0.04,0.0008859157162993855,0.0011398828384510111,7896.417764837561,1,1,0.0010128992773751984,0.00012698356107581285,,,,,,,,
TICK,unleashed,7896.40,1775162034,,,-,,,57.14285714286642,19.296316919237118,0.398444278835743,0.9296280555431646,-2,-0.04,0.0008844639002936066,0.0011383091226732699,7896.412689169687,-1,1,0.0010113865114834383,0.0001269226111898316,,,,,,,,
